,Price,Width of the Display,Height of the Display,Hard Drive Capacity,SSD Capacity,Ram Size,Processor Speed,Screen Size (inch)
2590,50.0,1920.0,1080.0,256.0,240.0,4.0,2.5,15.5
2591,234.5,1920.0,1080.0,256.0,128.0,16.0,2.5,14.0
2592,850.0,1920.0,1080.0,256.0,512.0,16.0,2.2,15.6
2593,29.95,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2594,435.0,1920.0,1080.0,256.0,256.0,16.0,2.6,15.6
2595,398.0,1280.0,720.0,256.0,480.0,8.0,2.6,14.0
2596,328.5,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2597,325.2,1920.0,1080.0,256.0,120.0,8.0,2.8,14.0
2598,588.5,1920.0,1080.0,320.0,240.0,8.0,2.5,13.3
2599,360.5,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
2600,530.0,1920.0,1200.0,256.0,256.0,16.0,3.0,13.3
2601,575.0,1920.0,1080.0,256.0,1.0,8.0,2.8,13.3
2602,219.5,1920.0,1080.0,128.0,128.0,128.0,0.0,12.0
2603,50.0,1366.0,768.0,4.0,64.0,4.0,2.7,14.0
2604,420.5,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
2605,200.0,1280.0,800.0,160.0,240.0,4.0,2.4,15.4
2606,255.0,2736.0,1824.0,128.0,128.0,8.0,1.1,12.3
2607,19.58,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2608,384.0,1280.0,720.0,256.0,480.0,8.0,0.0,14.0
2609,21.95,1280.0,800.0,500.0,180.0,4.0,2.0,15.4
2610,384.0,1280.0,720.0,256.0,240.0,8.0,0.0,14.0
2611,19.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2612,399.8,1920.0,1080.0,256.0,480.0,8.0,0.0,14.0
2613,150.4,1366.0,912.0,256.0,32.0,4.0,1.1,12.0
2614,399.0,1600.0,900.0,256.0,256.0,8.0,3.0,17.3
2615,230.0,1920.0,1080.0,256.0,256.0,8.0,1.8,14.0
2616,890.0,1920.0,1080.0,256.0,128.0,8.0,1.1,10.0
2617,412.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2618,800.0,1920.0,1200.0,256.0,1.0,16.0,2.0,13.3
2619,449.8,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
2620,489.5,1920.0,1080.0,256.0,240.0,8.0,0.0,14.1
2621,216.0,1366.0,768.0,256.0,512.0,16.0,2.7,15.6
2622,200.0,1920.0,1200.0,256.0,128.0,4.0,2.0,10.1
2623,300.0,1920.0,1080.0,1.0,256.0,8.0,2.8,15.0
2624,52.0,1920.0,1080.0,256.0,240.0,8.0,0.0,9.5
2625,120.0,1920.0,1080.0,512.0,512.0,8.0,1.8,14.0
2626,358.8,1280.0,720.0,256.0,120.0,8.0,2.7,14.0
2627,65.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2628,220.0,1920.0,1080.0,512.0,512.0,8.0,1.7,12.3
2629,300.0,1920.0,1080.0,128.0,128.0,8.0,2.1,13.3
2630,720.0,2160.0,1350.0,256.0,256.0,16.0,2.1,13.0
2631,125.0,1920.0,1080.0,500.0,500.0,16.0,2.6,15.5
2632,90.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2633,313.5,1280.0,720.0,256.0,120.0,8.0,2.7,14.0
2634,302.8,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
2635,433.2,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
2636,194.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2637,103.4,1366.0,768.0,500.0,240.0,4.0,2.0,15.6
2638,80.0,1920.0,1080.0,500.0,240.0,4.0,3.0,14.0
2639,285.0,1920.0,1080.0,640.0,240.0,8.0,0.0,15.5
2640,112.5,1920.0,1080.0,500.0,240.0,8.0,2.9,14.0
2641,325.0,1024.0,768.0,256.0,256.0,8.0,2.6,13.0
2642,500.0,1920.0,1080.0,256.0,128.0,16.0,1.6,8.43
2643,400.0,1920.0,1080.0,1.0,1.0,32.0,2.8,15.6
2644,55.0,1920.0,1080.0,256.0,240.0,4.0,2.3,14.0
2645,150.0,1920.0,1080.0,256.0,256.0,8.0,2.6,12.1
2646,363.0,1920.0,1080.0,256.0,256.0,16.0,1.9,14.0
2647,95.0,1366.0,768.0,256.0,32.0,4.0,1.1,14.0
2648,700.0,1920.0,1080.0,256.0,512.0,16.0,2.2,15.6
2649,135.0,1366.0,768.0,256.0,32.0,4.0,1.1,14.0
2650,100.0,1366.0,768.0,8.0,240.0,8.0,2.3,14.0
2651,375.0,1920.0,1080.0,1.0,128.0,128.0,2.5,15.6
2652,250.0,1920.0,1080.0,64.0,64.0,4.0,0.0,14.0
2653,390.8,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
2654,208.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2655,88.56,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2656,139.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2657,136.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2658,12.59,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2659,170.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2660,462.0,1280.0,720.0,256.0,960.0,8.0,2.3,13.3
2661,38.0,1920.0,1080.0,16.0,16.0,4.0,2.16,13.3
2662,510.0,2880.0,1920.0,8.0,128.0,8.0,3.0,13.0
2663,113.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2664,220.0,1366.0,768.0,256.0,128.0,8.0,1.1,14.0
2665,113.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2666,303.5,1280.0,720.0,256.0,120.0,8.0,0.0,14.0
2667,260.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2668,100.0,1366.0,768.0,256.0,256.0,8.0,2.6,15.6
2669,312.0,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
2670,390.8,1280.0,720.0,256.0,240.0,8.0,3.0,13.3
2671,455.5,1920.0,1080.0,512.0,512.0,16.0,1.8,13.3
2672,391.0,1920.0,1080.0,256.0,240.0,8.0,3.5,14.0
2673,325.0,1920.0,1080.0,256.0,512.0,16.0,2.0,15.6
2674,355.8,1920.0,1080.0,256.0,512.0,16.0,4.6,13.3
2675,391.0,1920.0,1080.0,256.0,480.0,8.0,3.1,14.0
2676,227.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2677,3668.0,2560.0,1600.0,2.0,2.0,32.0,0.0,18.0
2678,181.5,1920.0,1080.0,128.0,240.0,8.0,0.0,13.5
2679,227.8,1920.0,1080.0,256.0,1.0,8.0,0.0,13.0
2680,170.9,1366.0,768.0,256.0,256.0,8.0,1.6,15.6
2681,619.0,1920.0,1080.0,256.0,256.0,8.0,1.3,15.6
2682,368.5,1280.0,720.0,256.0,360.0,8.0,1.99,14.0
2683,327.8,1920.0,1080.0,256.0,256.0,32.0,0.0,15.6
2684,2718.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2685,434.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2686,100.0,2560.0,1600.0,256.0,32.0,16.0,2.2,14.0
2687,445.0,3840.0,2160.0,256.0,512.0,32.0,1.8,15.6
2688,227.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2689,352.8,1920.0,1080.0,256.0,240.0,8.0,3.1,14.0
2690,330.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2691,191.1,1920.0,1080.0,128.0,128.0,8.0,0.0,13.5
2692,340.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2693,151.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2694,85.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2695,43.28,1920.0,1080.0,256.0,240.0,8.0,0.0,6.1
2696,649.0,2560.0,1600.0,256.0,1.0,16.0,3.4,16.0
2697,436.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2698,164.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2699,350.0,2256.0,1504.0,256.0,256.0,8.0,1.1,13.5
2700,550.0,1920.0,1080.0,256.0,256.0,8.0,2.4,14.0
2701,317.0,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
2702,419.2,1280.0,720.0,256.0,120.0,8.0,2.4,13.3
2703,451.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2704,1265.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.0
2705,413.0,1920.0,1080.0,256.0,480.0,8.0,2.8,14.0
2706,200.0,1366.0,768.0,256.0,64.0,8.0,1.1,11.6
2707,360.0,1920.0,1080.0,256.0,256.0,8.0,1.0,15.6
2708,199.0,1920.0,1080.0,512.0,512.0,16.0,2.7,15.6
2709,125.94,1366.0,768.0,500.0,240.0,4.0,2.2,14.0
2710,119.0,1920.0,1080.0,256.0,256.0,8.0,1.9,14.0
2711,75.94,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2712,675.0,1920.0,1080.0,256.0,512.0,16.0,4.7,15.6
2713,117.0,1600.0,900.0,256.0,256.0,16.0,0.0,14.0
2714,599.0,1366.0,768.0,256.0,512.0,8.0,1.2,12.0
2715,160.0,1366.0,768.0,128.0,128.0,4.0,1.1,14.0
2716,321.2,1280.0,720.0,256.0,120.0,8.0,2.6,14.0
2717,248.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2718,30.0,1366.0,768.0,32.0,32.0,32.0,1.1,11.6
2719,490.0,1366.0,768.0,256.0,256.0,8.0,1.2,15.6
2720,70.0,1920.0,1080.0,500.0,240.0,4.0,3.0,8.43
2721,1483.0,1920.0,1080.0,512.0,512.0,16.0,2.4,14.0
2722,128.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2723,129.0,1920.0,1080.0,256.0,256.0,8.0,2.4,15.0
2724,126.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2725,227.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2726,351.2,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
2727,40.0,1366.0,768.0,256.0,16.0,2.0,1.7,11.6
2728,126.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2729,111.25,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2730,250.0,1366.0,768.0,256.0,1.0,16.0,0.0,14.0
2731,1662.0,1920.0,1080.0,256.0,240.0,8.0,0.0,16.0
2732,99.0,1366.0,768.0,64.0,64.0,4.0,0.0,14.0
2733,145.0,1920.0,1080.0,256.0,240.0,4.0,2.6,14.0
2734,200.0,1366.0,768.0,1.0,1.0,8.0,2.5,15.6
2735,420.5,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
2736,25.31,1920.0,1080.0,1.0,240.0,8.0,0.0,13.3
2737,1087.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2738,118.1,1920.0,1080.0,256.0,240.0,8.0,0.0,10.0
2739,100.0,3000.0,2000.0,256.0,256.0,8.0,1.7,13.5
2740,750.0,3840.0,2400.0,256.0,512.0,16.0,2.6,15.6
2741,238.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2742,253.1,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2743,165.0,1024.0,728.0,320.0,256.0,2.0,1.6,13.1
2744,158.1,1366.0,768.0,240.0,240.0,8.0,2.3,15.6
2745,260.0,1600.0,900.0,256.0,256.0,8.0,2.0,17.3
2746,600.0,1920.0,1080.0,1.0,1.0,16.0,2.7,14.0
2747,129.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2748,62.94,1366.0,768.0,1.0,1.0,6.0,2.3,15.6
2749,92.44,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2750,184.1,1920.0,1080.0,256.0,256.0,8.0,0.0,14.0
2751,815.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2752,226.5,1920.0,1080.0,256.0,1.0,8.0,3.5,13.3
2753,159.0,1920.0,1080.0,128.0,128.0,4.0,2.8,15.6
2754,1454.0,2880.0,1800.0,1.0,1.0,16.0,0.0,13.3
2755,152.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2756,500.0,1920.0,1080.0,256.0,512.0,512.0,0.0,17.3
2757,292.2,1920.0,1080.0,256.0,120.0,8.0,3.1,14.0
2758,65.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2759,287.0,1920.0,1080.0,256.0,256.0,8.0,1.1,13.3
2760,443.0,1920.0,1080.0,256.0,1.0,32.0,1.8,14.0
2761,100.0,2560.0,1600.0,256.0,32.0,16.0,2.2,14.0
2762,550.0,1920.0,1080.0,256.0,512.0,8.0,3.3,15.6
2763,75.94,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2764,154.0,1366.0,768.0,256.0,32.0,4.0,1.1,11.6
2765,419.2,1280.0,720.0,256.0,120.0,8.0,2.4,13.3
2766,130.0,1366.0,768.0,320.0,240.0,8.0,2.3,14.0
2767,256.5,1920.0,1080.0,256.0,256.0,8.0,0.0,15.6
2768,84.94,1920.0,1080.0,256.0,128.0,8.0,2.3,11.6
2769,220.0,1920.0,1080.0,512.0,512.0,12.0,2.4,14.0
2770,429.0,1366.0,768.0,1.0,1.0,32.0,4.1,15.6
2771,110.0,1920.0,1280.0,256.0,256.0,8.0,1.7,12.3
2772,722.0,2560.0,1600.0,256.0,512.0,32.0,1.1,13.3
2773,119.0,1920.0,1080.0,250.0,240.0,8.0,2.0,14.0
2774,45.0,1920.0,1080.0,16.0,16.0,4.0,0.0,11.6
2775,164.5,1600.0,900.0,256.0,256.0,8.0,1.9,14.0
2776,100.0,1366.0,768.0,250.0,256.0,8.0,2.4,15.6
2777,409.8,1920.0,1080.0,256.0,256.0,8.0,2.5,15.6
2778,39.0,1920.0,1080.0,4.0,240.0,4.0,2.16,15.0
2779,235.0,1920.0,1080.0,512.0,512.0,16.0,1.9,12.0
2780,240.0,1920.0,1080.0,256.0,512.0,16.0,2.3,14.0
2781,280.0,1920.0,1080.0,256.0,256.0,16.0,1.8,15.6
2782,37.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
2783,320.0,1920.0,1080.0,500.0,500.0,16.0,1.9,8.43
2784,134.0,1920.0,1080.0,256.0,1.0,8.0,2.6,14.1
2785,229.9,1920.0,1080.0,256.0,128.0,4.0,3.7,15.6
2786,250.1,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2787,78.6,1366.0,768.0,500.0,240.0,4.0,1.8,11.6
2788,95.94,1366.0,768.0,256.0,256.0,8.0,0.0,13.3
2789,890.0,2560.0,1600.0,256.0,1.0,16.0,5.0,16.0
2790,229.0,1920.0,1080.0,256.0,512.0,16.0,1.6,14.0
2791,39.9,1366.0,768.0,64.0,240.0,8.0,0.0,8.43
2792,89.0,1920.0,1080.0,500.0,240.0,8.0,2.6,14.0
2793,51.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2794,31.95,1920.0,1080.0,16.0,16.0,4.0,0.0,11.6
2795,43.0,1366.0,768.0,16.0,16.0,2.0,1.4,11.6
2796,300.0,1920.0,1080.0,1.0,1.0,32.0,1.9,14.0
2797,400.0,1920.0,1080.0,1.0,1.0,32.0,2.08,15.6
2798,125.94,1920.0,1080.0,512.0,256.0,8.0,2.4,14.0
2799,140.0,1366.0,768.0,256.0,256.0,8.0,2.5,15.6
2800,495.0,1920.0,1080.0,256.0,256.0,16.0,2.6,14.0
2801,130.0,1366.0,768.0,128.0,128.0,16.0,2.6,14.0
2802,669.0,1920.0,1200.0,256.0,256.0,16.0,3.3,10.1
2803,109.0,1280.0,800.0,500.0,240.0,8.0,0.0,13.3
2804,348.2,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2805,340.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2806,422.0,1280.0,720.0,256.0,480.0,8.0,3.0,13.3
2807,318.2,1920.0,1080.0,256.0,240.0,8.0,3.1,14.0
2808,175.0,1600.0,900.0,1.0,1.0,8.0,2.67,17.3
2809,9.45,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2810,710.0,1920.0,1080.0,512.0,512.0,16.0,1.8,15.6
2811,449.0,1920.0,1080.0,128.0,128.0,8.0,0.0,12.3
2812,7.61,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2813,434.2,1920.0,1080.0,400.0,128.0,8.0,0.0,15.6
2814,799.0,1920.0,1080.0,128.0,128.0,8.0,1.3,13.5
2815,200.0,1920.0,1080.0,512.0,512.0,16.0,2.4,14.0
2816,426.5,1280.0,720.0,256.0,960.0,8.0,2.6,14.0
2817,429.8,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
2818,393.2,1920.0,1080.0,256.0,480.0,8.0,3.1,14.0
2819,190.0,1366.0,768.0,1.0,240.0,4.0,1.7,12.1
2820,189.0,1366.0,768.0,1.0,240.0,6.0,2.4,15.6
2821,816.0,1920.0,1200.0,256.0,256.0,16.0,4.4,16.0
2822,135.0,1920.0,1080.0,256.0,240.0,8.0,2.6,12.5
2823,91.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2824,115.9,1920.0,1080.0,1.0,1.0,4.0,1.9,15.6
2825,299.0,1920.0,1080.0,256.0,256.0,8.0,1.7,14.0
2826,499.5,1920.0,1080.0,512.0,512.0,16.0,2.8,15.6
2827,899.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2828,10.54,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2829,260.0,1366.0,768.0,256.0,512.0,16.0,2.4,14.0
2830,63.84,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2831,381.5,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
2832,100.0,1920.0,1080.0,32.0,240.0,4.0,2.5,14.0
2833,65.0,1366.0,768.0,256.0,32.0,4.0,1.1,11.6
2834,349.0,1920.0,1080.0,256.0,240.0,8.0,0.0,11.6
2835,119.0,1366.0,768.0,256.0,16.0,2.0,1.6,11.6
2836,160.0,1920.0,1080.0,256.0,256.0,16.0,2.4,14.0
2837,49.0,1366.0,768.0,32.0,32.0,4.0,1.6,11.6
2838,386.5,1920.0,1080.0,256.0,256.0,16.0,2.4,8.43
2839,292.2,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
2840,364.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2841,100.0,1920.0,1080.0,64.0,64.0,4.0,1.1,15.6
2842,22.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2843,65.0,1366.0,768.0,256.0,240.0,2.0,1.6,11.6
2844,223.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2845,53.72,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2846,13.05,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2847,690.0,1920.0,1200.0,512.0,512.0,512.0,0.0,2.0
2848,10.88,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2849,348.2,1920.0,1080.0,256.0,120.0,8.0,2.8,14.0
2850,200.0,1366.0,768.0,0.0,256.0,8.0,2.7,13.3
2851,284.8,1920.0,1080.0,256.0,256.0,256.0,2.3,13.3
2852,126.5,1920.0,1080.0,250.0,120.0,4.0,0.0,8.43
2853,21.52,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2854,2348.0,2560.0,1600.0,1.0,1.0,32.0,5.0,16.0
2855,198.0,1920.0,1080.0,256.0,256.0,8.0,1.8,12.5
2856,310.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2857,40.0,1920.0,1080.0,320.0,240.0,4.0,2.3,14.0
2858,37.94,1920.0,1080.0,256.0,240.0,8.0,0.0,12.1
2859,163.2,1920.0,1080.0,256.0,128.0,8.0,3.5,14.0
2860,310.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2861,271.2,1280.0,720.0,256.0,120.0,8.0,3.0,14.0
2862,132.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2863,411.0,1280.0,720.0,256.0,480.0,8.0,2.6,14.0
2864,217.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2865,250.0,1920.0,1080.0,256.0,256.0,24.0,1.9,14.0
2866,407.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2867,146.9,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2868,500.0,3840.0,2160.0,1.0,1.0,16.0,2.8,15.6
2869,75.94,1920.0,1080.0,500.0,240.0,8.0,2.5,12.5
2870,65.25,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2871,189.8,1920.0,1080.0,256.0,256.0,8.0,2.2,14.0
2872,296.2,1920.0,1080.0,512.0,512.0,16.0,1.6,14.0
2873,588.5,1920.0,1080.0,500.0,240.0,4.0,0.399,15.6
2874,759.0,3840.0,2160.0,256.0,512.0,16.0,4.9,13.3
2875,1200.0,3840.0,2160.0,4.0,2.0,64.0,4.7,15.6
2876,238.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2877,253.1,1920.0,1080.0,256.0,256.0,8.0,3.7,15.6
2878,114.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2879,177.1,1920.0,1080.0,256.0,256.0,8.0,0.0,15.6
2880,239.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2881,125.25,1366.0,768.0,256.0,64.0,4.0,1.1,11.6
2882,193.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2883,190.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2884,325.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2885,620.0,1920.0,1080.0,256.0,240.0,8.0,0.0,15.6
2886,150.0,1366.0,768.0,256.0,240.0,4.0,0.0,12.5
2887,147.4,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2888,396.0,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
2889,396.0,1920.0,1080.0,256.0,120.0,8.0,2.8,12.5
2890,348.2,1920.0,1080.0,256.0,120.0,8.0,2.8,14.0
2891,39.0,1366.0,768.0,256.0,240.0,4.0,1.6,11.6
2892,49.0,1366.0,768.0,256.0,240.0,4.0,2.0,11.6
2893,882.0,1920.0,1080.0,256.0,256.0,32.0,0.0,15.6
2894,301.5,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2895,424.8,1280.0,720.0,256.0,960.0,8.0,3.0,14.0
2896,317.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2897,400.0,2560.0,1600.0,512.0,512.0,16.0,2.8,17.0
2898,65.0,1366.0,768.0,500.0,240.0,8.0,2.5,14.0
2899,200.0,1920.0,1080.0,1.0,1.0,8.0,2.7,14.1
2900,98.7,1366.0,768.0,256.0,160.0,8.0,1.8,13.0
2901,120.0,1920.0,1080.0,1.0,240.0,8.0,2.5,15.5
2902,300.0,1920.0,1080.0,128.0,240.0,8.0,0.0,15.6
2903,13.05,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2904,199.0,1366.0,768.0,64.0,64.0,4.0,2.6,11.6
2905,230.0,2560.0,1440.0,256.0,512.0,16.0,2.6,14.0
2906,1149.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2907,375.0,1920.0,1080.0,256.0,128.0,8.0,0.0,13.3
2908,100.0,1920.0,1080.0,256.0,240.0,8.0,2.5,14.0
2909,140.0,1920.0,1080.0,8.0,240.0,8.0,2.7,14.0
2910,52.0,1366.0,768.0,256.0,240.0,4.0,2.48,11.6
2911,80.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2912,99.0,1366.0,768.0,256.0,256.0,8.0,0.0,14.0
2913,170.0,1920.0,1080.0,256.0,256.0,8.0,2.6,15.6
2914,313.5,1920.0,1080.0,256.0,120.0,8.0,2.8,14.0
2915,435.0,1280.0,720.0,256.0,240.0,8.0,3.0,15.6
2916,1780.0,1920.0,1080.0,2.0,1.0,32.0,0.0,14.2
2917,174.0,1366.0,768.0,64.0,64.0,4.0,1.1,11.6
2918,415.0,3000.0,2000.0,1.0,128.0,16.0,1.9,13.0
2919,426.2,1920.0,1080.0,256.0,240.0,8.0,2.8,12.5
2920,380.0,1920.0,1080.0,128.0,128.0,4.0,-2.8,15.6
2921,105.0,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2922,75.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2923,191.6,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2924,59.97,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2925,125.0,1366.0,768.0,256.0,256.0,16.0,2.6,12.5
2926,419.0,1920.0,1080.0,256.0,512.0,8.0,0.0,15.6
2927,331.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2928,40.0,1366.0,768.0,16.0,16.0,8.0,2.16,11.6
2929,100.0,1440.0,900.0,160.0,240.0,3.0,2.8,14.0
2930,878.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2931,670.0,1920.0,1080.0,512.0,512.0,16.0,3.6,13.3
2932,164.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2933,940.0,1920.0,1080.0,256.0,2.0,64.0,3.5,15.6
2934,333.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2935,429.2,1280.0,720.0,256.0,480.0,8.0,3.0,13.3
2936,50.3,1920.0,1080.0,256.0,240.0,8.0,0.0,7.0
2937,189.0,1920.0,1080.0,256.0,120.0,16.0,0.0,15.6
2938,130.0,1920.0,1080.0,256.0,128.0,8.0,2.5,12.4
2939,422.0,1920.0,1080.0,256.0,240.0,8.0,2.8,12.5
2940,335.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2941,479.5,1920.0,1080.0,256.0,256.0,8.0,4.6,15.6
2942,70.0,2160.0,1440.0,64.0,64.0,4.0,1.5,12.0
2943,87.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2944,458.8,1920.0,1080.0,512.0,512.0,16.0,4.7,15.6
2945,347.8,1280.0,720.0,256.0,240.0,8.0,3.0,14.0
2946,467.0,1920.0,1080.0,256.0,960.0,8.0,1.99,10.8
2947,382.8,1280.0,720.0,256.0,480.0,8.0,3.0,14.0
2948,3408.0,2560.0,1600.0,2.0,2.0,32.0,0.0,16.0
2949,43.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2950,1047.0,2256.0,1504.0,256.0,256.0,8.0,3.0,13.5
2951,22.14,1920.0,1080.0,256.0,240.0,8.0,0.0,15.4
2952,331.8,1280.0,720.0,256.0,240.0,8.0,2.6,14.0
2953,263.2,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2954,1030.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2955,116.5,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2956,281.8,1280.0,720.0,256.0,120.0,8.0,3.0,14.0
2957,322.8,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2958,478.8,1280.0,720.0,256.0,480.0,8.0,3.0,14.0
2959,82.06,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2960,15.01,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2961,1047.0,2256.0,1504.0,256.0,256.0,8.0,3.0,13.5
2962,114.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2963,21.66,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2964,27.1,1920.0,1080.0,256.0,240.0,8.0,0.0,14.0
2965,2686.0,1920.0,1080.0,256.0,240.0,8.0,0.0,8.43
2966,466.0,1280.0,720.0,256.0,480.0,8.0,2.4,13.0
2967,355.2,1280.0,720.0,256.0,120.0,8.0,2.7,14.0
2968,200.4,1024.0,768.0,256.0,240.0,8.0,0.0,8.43
