,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY
1580,S1580,15.6,other,1920,1080
1581,S1581,14.0,black,1366,768
1582,S1582,15.6,black,3840,2160
1583,S1583,14.0,other,1920,1080
1584,S1584,14.0,other,1920,1080
1585,S1585,15.6,black,1920,1080
1586,S1586,14.0,silver,1920,1080
1587,S1587,15.6,black,1920,1080
1588,S1588,11.6,black,1366,768
1589,S1589,12.5,black,1920,1080
1590,S1590,15.6,silver,1920,1080
1591,S1591,14.0,other,1920,1080
1592,S1592,13.3,white,2200,1650
1593,S1593,14.0,gray,2160,1440
1594,S1594,11.6,multicolor,1366,768
1595,S1595,13.3,other,1920,1080
1596,S1596,14.0,white,1366,768
1597,S1597,15.6,other,1920,1080
1598,S1598,15.6,silver,1920,1080
1599,S1599,15.6,other,2220,1080
1600,S1600,8.43,other,1920,1080
1601,S1601,15.6,black,1920,1080
1602,S1602,11.6,other,1366,768
1603,S1603,14.0,other,1920,1080
1604,S1604,14.0,gray,1366,768
1605,S1605,15.6,other,1920,1080
1606,S1606,17.3,black,1600,900
1607,S1607,14.0,black,1920,1080
1608,S1608,11.6,black,1366,768
1609,S1609,16.1,black,1920,1080
1610,S1610,15.6,other,1920,1080
1611,S1611,13.5,black,1920,1080
1612,S1612,15.6,black,1920,1080
1613,S1613,14.0,silver,1920,1080
1614,S1614,8.43,other,1920,1080
1615,S1615,15.6,silver,1920,1080
1616,S1616,8.43,other,1920,1080
1617,S1617,15.6,black,1920,1080
1618,S1618,13.0,black,1920,1080
1619,S1619,16.0,gray,2560,1600
1620,S1620,10.5,gray,1920,1200
1621,S1621,8.43,other,1920,1080
1622,S1622,14.0,black,1600,900
1623,S1623,15.6,silver,1920,1080
1624,S1624,15.6,multicolor,1920,1080
1625,S1625,17.0,silver,1920,1200
1626,S1626,14.0,silver,1920,1080
1627,S1627,8.43,other,1920,1080
1628,S1628,11.6,other,1920,1080
1629,S1629,11.6,black,1366,768
1630,S1630,16.0,gray,1900,1200
1631,S1631,15.6,black,1920,1080
1632,S1632,10.1,black,1024,600
1633,S1633,14.0,black,1366,768
1634,S1634,14.0,silver,1920,1200
1635,S1635,14.0,other,1920,1080
1636,S1636,12.5,other,1920,1080
1637,S1637,13.3,other,1366,768
1638,S1638,14.0,black,1366,786
1639,S1639,15.6,black,1920,1080
1640,S1640,14.0,black,1920,1080
1641,S1641,14.0,black,1920,1080
1642,S1642,14.0,other,1920,1080
1643,S1643,15.6,blue,1920,1080
1644,S1644,14.0,black,1920,1080
1645,S1645,13.3,silver,1366,768
1646,S1646,11.6,black,1366,768
1647,S1647,14.0,black,1920,1080
1648,S1648,13.3,other,1920,1080
1649,S1649,16.0,blue,1920,1200
1650,S1650,8.43,black,1920,1080
1651,S1651,14.1,gray,1920,1080
1652,S1652,11.6,black,1920,1080
1653,S1653,14.0,black,1366,768
1654,S1654,14.0,black,1920,1080
1655,S1655,16.0,silver,1920,1080
1656,S1656,12.5,black,1920,1080
1657,S1657,10.5,silver,1920,1280
1658,S1658,14.0,other,1366,768
1659,S1659,8.43,black,1920,1080
1660,S1660,14.0,black,1366,768
1661,S1661,15.6,silver,1920,1080
1662,S1662,13.3,other,1920,1080
1663,S1663,13.3,black,1920,1080
1664,S1664,10.1,other,1920,1080
1665,S1665,11.6,gray,1366,768
1666,S1666,14.0,black,1920,1080
1667,S1667,14.1,gray,1920,1080
1668,S1668,8.43,other,1920,1080
1669,S1669,16.0,silver,2560,1600
1670,S1670,12.3,other,1920,1080
1671,S1671,16.0,gray,2560,1600
1672,S1672,13.3,silver,1920,1080
1673,S1673,10.1,other,1920,1080
1674,S1674,11.6,other,1920,1080
1675,S1675,14.0,black,1920,1080
1676,S1676,11.6,other,1366,768
1677,S1677,12.3,other,2160,1440
1678,S1678,11.6,other,1920,1080
1679,S1679,14.0,other,1920,1080
1680,S1680,15.6,blue,1920,1080
1681,S1681,11.6,black,1366,768
1682,S1682,17.3,black,1920,1080
1683,S1683,15.6,silver,1920,1080
1684,S1684,14.0,black,1920,1080
1685,S1685,14.0,other,1920,1080
1686,S1686,12.3,other,2736,1824
1687,S1687,14.1,black,1920,1080
1688,S1688,14.0,other,1920,1080
1689,S1689,13.4,silver,3456,2160
1690,S1690,14.0,black,1920,1080
1691,S1691,8.43,other,1920,1080
1692,S1692,12.3,multicolor,1920,1080
1693,S1693,8.43,other,1920,1080
1694,S1694,14.0,gray,1920,1080
1695,S1695,8.43,other,1920,1080
1696,S1696,11.6,black,1366,768
1697,S1697,15.4,silver,1680,1050
1698,S1698,11.6,other,1366,768
1699,S1699,14.0,other,1920,1080
1700,S1700,8.43,other,1920,1080
1701,S1701,16.0,gray,1920,1200
1702,S1702,11.6,silver,1920,1080
1703,S1703,15.6,silver,1920,1080
1704,S1704,8.43,other,1920,1080
1705,S1705,7.0,silver,1920,1200
1706,S1706,14.0,silver,1366,768
1707,S1707,14.0,gray,1920,1080
1708,S1708,13.3,black,1920,1080
1709,S1709,10.4,other,1366,768
1710,S1710,15.6,silver,1920,1080
1711,S1711,10.1,gray,1920,1200
1712,S1712,14.0,silver,1920,1080
1713,S1713,8.43,other,1920,1080
1714,S1714,7.0,other,800,480
1715,S1715,14.0,blue,1920,1080
1716,S1716,12.5,black,1920,1080
1717,S1717,15.0,other,1920,1080
1718,S1718,14.0,silver,1920,1080
1719,S1719,12.5,other,1920,1080
1720,S1720,15.0,black,1920,1080
1721,S1721,11.6,gray,1366,768
1722,S1722,11.6,black,1366,768
1723,S1723,14.1,gray,1920,1080
1724,S1724,13.0,other,1920,1080
1725,S1725,17.3,silver,1920,1080
1726,S1726,15.6,black,1920,1080
1727,S1727,13.5,silver,2256,1504
1728,S1728,17.3,blue,1920,1080
1729,S1729,15.6,other,1920,1080
1730,S1730,14.0,gray,1920,1080
1731,S1731,15.6,silver,1920,1080
1732,S1732,15.6,other,1920,1080
1733,S1733,15.0,silver,1600,900
1734,S1734,14.0,black,1920,1080
1735,S1735,14.0,other,1920,1080
1736,S1736,14.1,green,1920,1080
1737,S1737,13.5,other,1920,1080
1738,S1738,15.6,black,1920,1080
1739,S1739,15.6,black,1366,768
1740,S1740,10.1,blue,1920,1200
1741,S1741,15.6,blue,1920,1080
1742,S1742,14.0,other,1366,768
1743,S1743,15.6,gray,1920,1080
1744,S1744,13.5,brown,2256,1504
1745,S1745,15.6,other,1920,1080
1746,S1746,15.6,other,1920,1080
1747,S1747,14.0,gray,1920,1080
1748,S1748,14.0,silver,1920,1080
1749,S1749,11.6,black,1366,768
1750,S1750,11.6,black,1366,768
1751,S1751,8.43,green,1600,900
1752,S1752,17.3,black,1920,1080
1753,S1753,12.3,silver,2736,1824
1754,S1754,14.0,blue,1366,768
1755,S1755,14.0,other,1920,1080
1756,S1756,13.3,other,1366,768
1757,S1757,10.1,other,1920,1080
1758,S1758,14.0,black,1920,1080
1759,S1759,14.0,grey,1920,1080
1760,S1760,14.0,other,1920,1080
1761,S1761,14.0,gray,1920,1080
1762,S1762,15.6,other,1920,1080
1763,S1763,18.0,black,1920,1080
1764,S1764,14.0,other,1920,1080
1765,S1765,12.5,other,1920,1080
1766,S1766,15.6,other,1920,1080
1767,S1767,12.5,other,1366,768
1768,S1768,14.0,other,1920,1080
1769,S1769,8.43,other,1920,1080
1770,S1770,8.43,other,1920,1080
1771,S1771,8.43,other,1920,1080
1772,S1772,15.6,other,1920,1080
1773,S1773,13.0,gray,2160,1440
1774,S1774,8.43,other,1920,1080
1775,S1775,8.43,other,1920,1080
1776,S1776,10.1,silver,1920,1080
1777,S1777,14.0,other,1920,1080
1778,S1778,11.6,gray,1366,768
1779,S1779,12.5,other,1920,1080
1780,S1780,15.6,other,1920,1080
1781,S1781,15.0,other,1280,800
1782,S1782,14.0,other,1920,1080
1783,S1783,11.6,black,1366,768
1784,S1784,15.6,black,3840,2160
1785,S1785,13.3,red,3840,2160
1786,S1786,15.6,black,1920,1080
1787,S1787,13.5,silver,2256,1504
1788,S1788,13.4,blue,1920,1200
1789,S1789,14.0,black,1366,768
1790,S1790,14.0,other,1920,1080
1791,S1791,11.6,other,1366,768
1792,S1792,14.0,silver,1920,1080
1793,S1793,15.6,other,1920,1080
1794,S1794,13.3,black,1920,1080
1795,S1795,14.0,gold,1920,1080
1796,S1796,15.6,gray,1920,1080
1797,S1797,14.0,silver,1366,768
1798,S1798,14.0,other,1280,720
1799,S1799,15.6,black,1920,1080
1800,S1800,14.0,black,1366,768
1801,S1801,11.6,other,1366,768
1802,S1802,14.0,silver,1920,1080
1803,S1803,13.0,black,2880,1920
1804,S1804,15.6,other,1366,768
1805,S1805,14.0,other,1920,1080
1806,S1806,14.0,black,1920,1080
1807,S1807,14.0,silver,1920,1080
1808,S1808,11.6,black,1366,768
1809,S1809,14.0,black,1366,768
1810,S1810,14.0,other,1600,900
1811,S1811,13.5,other,2256,1504
1812,S1812,15.0,other,1920,1080
1813,S1813,14.0,black,1366,768
1814,S1814,17.3,silver,1920,1080
1815,S1815,14.1,black,1920,1080
1816,S1816,15.6,silver,1920,1200
1817,S1817,15.6,other,1366,768
1818,S1818,14.0,blue,1366,768
1819,S1819,8.43,other,1920,1080
1820,S1820,13.3,gray,1920,1080
1821,S1821,13.3,other,1920,1080
1822,S1822,11.6,other,1920,1080
1823,S1823,14.0,black,1920,1200
1824,S1824,10.5,silver,1920,1280
1825,S1825,12.0,other,2160,1440
1826,S1826,13.0,black,1920,1080
1827,S1827,15.6,black,1920,1080
1828,S1828,15.6,silver,1920,1080
1829,S1829,14.0,other,1920,1080
1830,S1830,15.6,black,1920,1080
1831,S1831,8.43,other,1920,1080
1832,S1832,15.0,black,1920,1080
1833,S1833,14.0,black,1920,1080
1834,S1834,15.6,black,3840,2400
1835,S1835,11.6,gray,1366,768
1836,S1836,14.0,black,1920,1080
1837,S1837,15.6,other,1920,1080
1838,S1838,14.0,silver,1920,1080
1839,S1839,17.3,black,1920,1080
1840,S1840,14.0,silver,1920,1080
1841,S1841,14.0,black,1366,768
1842,S1842,15.0,silver,1600,900
1843,S1843,14.0,black,1920,1080
1844,S1844,14.0,black,1920,1080
1845,S1845,14.0,black,1920,1080
1846,S1846,14.0,other,1920,1080
1847,S1847,15.6,black,3840,2160
1848,S1848,14.0,black,1920,1080
1849,S1849,14.0,black,1920,1080
1850,S1850,14.0,silver,1920,1080
1851,S1851,14.0,other,1600,900
1852,S1852,11.6,black,1366,768
1853,S1853,15.6,silver,1920,1080
1854,S1854,10.0,multicolor,1920,1080
1855,S1855,14.0,gray,1920,1080
1856,S1856,8.43,other,1920,1080
1857,S1857,11.6,other,1920,1080
1858,S1858,14.0,other,1920,1080
1859,S1859,15.6,gray,1920,1080
1860,S1860,13.3,other,1920,1080
1861,S1861,14.0,silver,1920,1080
1862,S1862,11.6,black,1366,768
1863,S1863,14.1,silver,1920,1080
1864,S1864,14.0,other,1920,1080
1865,S1865,15.6,silver,1920,1080
1866,S1866,14.0,white,1366,768
1867,S1867,13.3,other,1920,1080
1868,S1868,11.6,black,1920,1080
1869,S1869,17.3,silver,1600,900
1870,S1870,17.3,black,1600,900
1871,S1871,8.43,other,1920,1080
1872,S1872,14.0,black,1920,1080
1873,S1873,8.43,other,1920,1080
1874,S1874,8.43,other,1920,1080
1875,S1875,14.0,gray,1920,1080
1876,S1876,11.6,other,1920,1080
1877,S1877,11.6,black,1366,768
1878,S1878,14.0,gray,1920,1200
1879,S1879,16.0,black,1920,1200
1880,S1880,14.0,black,1366,768
1881,S1881,14.0,silver,1024,768
1882,S1882,8.43,other,1920,1080
1883,S1883,14.0,silver,1920,1080
1884,S1884,14.0,black,1920,1080
1885,S1885,15.6,black,1920,1080
1886,S1886,11.6,black,1366,768
1887,S1887,14.0,other,1920,1080
1888,S1888,13.0,other,1920,1080
1889,S1889,11.6,black,1366,768
1890,S1890,17.3,silver,1920,1080
1891,S1891,14.0,grey,1920,1080
1892,S1892,15.6,black,1366,768
1893,S1893,14.0,other,1920,1080
1894,S1894,8.43,black,1920,1080
1895,S1895,12.5,black,1366,768
1896,S1896,12.1,other,1920,1080
1897,S1897,17.0,other,1920,1080
1898,S1898,14.0,gray,1920,1080
1899,S1899,17.3,silver,1920,1080
1900,S1900,15.6,silver,1920,1080
1901,S1901,14.0,black,1920,1080
1902,S1902,15.0,gray,1920,1080
1903,S1903,8.43,other,1920,1080
1904,S1904,8.43,other,1920,1080
1905,S1905,14.0,black,1920,1080
1906,S1906,16.0,silver,1920,1080
1907,S1907,13.0,black,1920,1080
1908,S1908,13.3,other,1920,1080
1909,S1909,11.6,blue,1920,1080
1910,S1910,12.5,other,1920,1080
1911,S1911,15.0,other,1920,1080
1912,S1912,11.6,black,1366,768
1913,S1913,13.3,gray,1920,1080
1914,S1914,13.3,gray,1920,1200
1915,S1915,14.0,other,1920,1080
1916,S1916,11.6,black,1366,768
1917,S1917,15.6,other,1920,1080
1918,S1918,8.43,other,1920,1080
1919,S1919,12.5,other,1920,1080
1920,S1920,14.0,silver,1920,1080
1921,S1921,11.6,other,1920,1080
1922,S1922,11.6,black,1366,768
1923,S1923,14.0,black,1366,768
1924,S1924,15.6,black,1920,1080
1925,S1925,15.6,black,1920,1080
1926,S1926,11.6,black,1920,1080
1927,S1927,14.0,black,1920,1080
1928,S1928,17.3,silver,1920,1080
1929,S1929,14.1,black,1366,768
1930,S1930,14.0,other,1920,1080
1931,S1931,17.0,silver,1920,1080
1932,S1932,15.0,silver,1920,1080
1933,S1933,11.6,other,1920,1080
1934,S1934,17.0,other,1920,1080
1935,S1935,15.6,other,1920,1080
1936,S1936,15.6,black,1366,768
1937,S1937,8.43,other,1920,1080
1938,S1938,16.0,silver,1920,1200
1939,S1939,11.6,black,1366,768
1940,S1940,13.0,other,1920,1080
1941,S1941,11.6,black,1366,768
1942,S1942,11.6,black,1366,768
1943,S1943,13.3,other,1920,1080
1944,S1944,13.5,other,2256,1504
1945,S1945,17.3,gray,1600,900
1946,S1946,14.0,other,1920,1080
1947,S1947,14.0,white,1366,768
1948,S1948,15.6,black,1920,1080
1949,S1949,14.0,silver,1920,1080
1950,S1950,15.6,black,1920,1080
1951,S1951,14.0,black,1920,1080
1952,S1952,15.6,silver,1366,768
1953,S1953,12.0,grey,1920,1080
1954,S1954,11.6,black,1366,768
1955,S1955,13.3,black,1920,1080
1956,S1956,12.5,other,1920,1080
1957,S1957,11.6,yellow,1920,1080
1958,S1958,14.0,orange,1920,1080
1959,S1959,15.6,silver,1920,1080
1960,S1960,14.0,other,1920,1080
1961,S1961,14.0,other,1920,1080
1962,S1962,12.3,silver,1920,1080
1963,S1963,13.3,silver,1920,1200
1964,S1964,11.6,black,1366,768
1965,S1965,13.3,black,1920,1080
1966,S1966,15.6,silver,3840,2400
1967,S1967,11.6,gray,1366,768
1968,S1968,8.43,black,1366,768
1969,S1969,13.3,other,1920,1080
1970,S1970,14.0,black,1920,1080
1971,S1971,14.0,other,1920,1080
1972,S1972,15.0,other,1920,1080
1973,S1973,14.0,other,1920,1080
1974,S1974,14.0,other,1920,1080
1975,S1975,15.6,black,1366,768
1976,S1976,13.0,gray,1920,1080
1977,S1977,15.6,black,1920,1080
1978,S1978,16.0,silver,2560,1600
1979,S1979,14.0,other,1920,1080
1980,S1980,15.6,black,1920,1080
1981,S1981,15.4,other,1920,1080
1982,S1982,8.43,other,1920,1080
1983,S1983,14.1,black,1920,1080
1984,S1984,14.0,black,1920,1080
1985,S1985,14.0,black,1920,1080
1986,S1986,13.5,silver,1920,1080
1987,S1987,14.0,black,1920,1080
1988,S1988,15.6,black,1920,1080
1989,S1989,11.6,black,1366,768
1990,S1990,13.0,multicolor,3200,1800
1991,S1991,13.3,other,1920,1080
1992,S1992,12.1,other,1920,1200
1993,S1993,14.0,gray,1366,768
1994,S1994,14.0,other,1600,900
1995,S1995,14.0,black,1920,1200
1996,S1996,11.6,black,1920,1080
1997,S1997,15.6,black,1920,1080
1998,S1998,8.43,other,1920,1080
1999,S1999,13.3,gray,3840,2160
2000,S2000,14.0,black,1920,1080
2001,S2001,16.0,black,1920,1080
2002,S2002,15.6,brown,1366,768
2003,S2003,14.0,black,1920,1080
2004,S2004,15.6,black,1920,1080
2005,S2005,15.6,red,1366,768
2006,S2006,15.5,other,1920,1080
2007,S2007,14.0,black,1366,768
2008,S2008,11.6,black,1366,768
2009,S2009,13.0,silver,1920,1080
2010,S2010,14.0,silver,1800,1200
2011,S2011,8.43,black,1920,1080
2012,S2012,10.1,silver,1920,1200
2013,S2013,12.0,gray,1920,1080
2014,S2014,14.0,black,1366,768
2015,S2015,15.6,blue,1920,1080
2016,S2016,11.6,black,1366,768
2017,S2017,11.6,black,1366,768
2018,S2018,14.0,black,1920,1080
2019,S2019,14.0,silver,1920,1080
2020,S2020,14.0,other,1366,768
2021,S2021,14.0,silver,1366,768
2022,S2022,14.0,black,1920,1080
2023,S2023,14.0,other,1920,1080
2024,S2024,15.6,other,1920,1080
2025,S2025,11.6,other,1920,1080
2026,S2026,17.0,gray,2560,1600
2027,S2027,10.1,brown,1024,600
2028,S2028,14.0,black,1920,1080
2029,S2029,14.0,black,1920,1200
2030,S2030,11.6,other,1920,1080
2031,S2031,14.0,black,1920,1080
2032,S2032,14.5,gray,3072,1920
2033,S2033,14.1,gray,1920,1080
2034,S2034,13.0,other,1920,1080
2035,S2035,11.6,multicolor,1366,768
2036,S2036,11.0,black,1920,1280
2037,S2037,15.6,silver,1920,1080
2038,S2038,14.1,black,1024,768
2039,S2039,15.6,other,1920,1080
2040,S2040,10.1,other,1920,1080
2041,S2041,15.6,silver,1920,1080
2042,S2042,11.6,black,1366,768
2043,S2043,14.0,silver,1920,1080
2044,S2044,12.3,platinum,2736,1824
2045,S2045,14.0,black,1920,1080
2046,S2046,14.0,black,1920,1080
2047,S2047,11.6,black,1920,1080
2048,S2048,14.0,black,1366,768
2049,S2049,12.0,silver,1920,1080
2050,S2050,11.6,black,1366,768
2051,S2051,15.4,gray,1028,800
2052,S2052,15.0,black,1366,768
2053,S2053,15.6,other,1920,1080
2054,S2054,14.5,black,1920,1080
2055,S2055,13.3,multicolor,1920,1080
2056,S2056,15.6,black,1366,768
2057,S2057,16.0,silver,1920,1200
2058,S2058,11.0,silver,1920,1080
2059,S2059,14.0,black,1366,768
2060,S2060,15.4,other,1920,1080
2061,S2061,14.0,other,1920,1080
2062,S2062,11.6,black,1366,768
2063,S2063,14.0,black,1366,768
2064,S2064,14.0,black,1366,768
2065,S2065,11.6,black,1920,1080
2066,S2066,12.5,black,1920,1080
2067,S2067,13.0,other,1920,1200
2068,S2068,15.6,other,1920,1080
2069,S2069,12.3,other,1920,1080
2070,S2070,12.5,other,1920,1080
2071,S2071,11.6,black,1366,768
2072,S2072,13.3,gray,1920,1080
2073,S2073,14.0,gray,1920,1080
2074,S2074,14.0,black,1920,1080
2075,S2075,11.5,black,1366,768
2076,S2076,15.6,other,1920,1080
2077,S2077,14.0,black,1920,1080
2078,S2078,8.43,other,1920,1080
2079,S2079,11.6,black,1920,1080
2080,S2080,12.5,other,1920,1080
2081,S2081,14.0,other,1920,1080
2082,S2082,15.6,black,1600,900
2083,S2083,11.6,black,1366,768
2084,S2084,13.3,other,1920,1080
2085,S2085,17.3,blue,1920,1080
2086,S2086,15.6,silver,1920,1080
2087,S2087,14.0,black,1920,1080
2088,S2088,8.43,other,1920,1080
2089,S2089,15.6,black,1366,768
2090,S2090,14.0,black,1920,1080
2091,S2091,14.0,gray,1920,1080
2092,S2092,14.0,gray,1920,1080
2093,S2093,14.0,black,1920,1080
2094,S2094,8.43,other,1920,1080
2095,S2095,15.6,gray,1920,1080
2096,S2096,7.0,other,1920,1080
2097,S2097,11.6,black,1366,768
2098,S2098,14.0,other,1280,720
2099,S2099,12.5,black,1366,768
2100,S2100,13.3,other,1920,1080
2101,S2101,11.6,black,1920,1080
2102,S2102,13.3,black,1920,1080
2103,S2103,14.0,silver,1920,1080
2104,S2104,14.0,other,1280,720
2105,S2105,14.0,black,1366,768
2106,S2106,8.43,other,1920,1080
2107,S2107,12.0,other,1920,1080
2108,S2108,15.6,other,1920,1080
2109,S2109,11.6,black,1366,768
2110,S2110,14.0,other,1920,1080
2111,S2111,13.3,black,1920,1080
2112,S2112,13.3,black,1920,1080
2113,S2113,8.43,other,1920,1080
2114,S2114,14.0,other,1920,1080
2115,S2115,11.6,gray,1366,768
2116,S2116,15.6,silver,1920,1080
2117,S2117,15.6,black,1920,1080
2118,S2118,14.0,black,1920,1080
2119,S2119,14.0,other,1920,1080
2120,S2120,8.43,black,1920,1080
2121,S2121,15.6,other,1366,768
2122,S2122,15.5,silver,1920,1080
2123,S2123,13.5,multicolor,1920,1080
2124,S2124,15.6,silver,3840,2160
2125,S2125,11.6,gray,1920,1080
2126,S2126,11.6,white,1366,768
2127,S2127,12.5,black,1920,1080
2128,S2128,14.0,black,1920,1080
2129,S2129,14.0,other,1920,1080
2130,S2130,14.0,black,1366,768
2131,S2131,14.0,other,1920,1080
2132,S2132,14.0,black,1920,1080
2133,S2133,13.0,silver,2880,1920
2134,S2134,15.6,black,1024,768
2135,S2135,11.6,gray,1920,1080
2136,S2136,8.43,black,1920,1080
2137,S2137,8.43,other,1920,1080
2138,S2138,15.6,black,3840,2160
2139,S2139,15.6,other,1920,1080
2140,S2140,15.6,black,3840,2160
2141,S2141,14.0,black,1920,1080
2142,S2142,8.43,other,1920,1080
2143,S2143,12.0,other,1920,1080
2144,S2144,14.0,other,1280,720
2145,S2145,15.6,blue,1920,1080
2146,S2146,8.43,silver,1920,1080
2147,S2147,13.3,other,1920,1080
2148,S2148,8.43,other,1920,1080
2149,S2149,13.3,other,1920,1080
2150,S2150,8.43,other,1920,1080
2151,S2151,17.3,other,1920,1080
2152,S2152,15.6,black,1366,768
2153,S2153,15.0,other,1920,1080
2154,S2154,12.5,other,1920,1080
2155,S2155,15.6,black,1920,1080
2156,S2156,15.6,black,3840,2160
2157,S2157,14.0,other,1920,1080
2158,S2158,8.43,other,1920,1080
2159,S2159,13.3,other,1920,1080
2160,S2160,15.6,other,1366,768
2161,S2161,8.43,black,1920,1080
2162,S2162,14.0,other,1920,1080
2163,S2163,8.43,other,1920,1080
2164,S2164,15.6,other,1920,1080
2165,S2165,8.43,other,1920,1080
2166,S2166,14.0,other,1920,1080
2167,S2167,10.3,other,1920,1200
2168,S2168,13.3,other,1920,1080
2169,S2169,8.43,other,1920,1080
2170,S2170,8.43,other,1920,1080
2171,S2171,8.43,other,1920,1080
2172,S2172,8.43,other,1920,1080
2173,S2173,13.3,other,3840,2160
2174,S2174,13.0,other,2560,1600
2175,S2175,14.0,other,1280,720
2176,S2176,14.0,other,1366,768
2177,S2177,11.6,black,1366,768
2178,S2178,15.6,other,1366,768
2179,S2179,11.6,black,1366,768
2180,S2180,8.43,other,1920,1080
2181,S2181,8.43,other,1920,1080
2182,S2182,16.0,silver,1920,1080
2183,S2183,14.0,other,1280,720
2184,S2184,14.0,other,1280,720
2185,S2185,12.5,other,1920,1080
2186,S2186,11.6,gray,1366,768
2187,S2187,10.1,other,1024,768
2188,S2188,8.43,other,1920,1080
2189,S2189,10.1,silver,1280,800
2190,S2190,8.43,other,1920,1080
2191,S2191,15.6,silver,1366,768
2192,S2192,13.3,other,1920,1080
2193,S2193,8.43,other,1920,1080
2194,S2194,8.43,black,1920,1080
2195,S2195,8.43,other,1920,1080
2196,S2196,15.6,other,1920,1080
2197,S2197,14.0,other,1280,720
2198,S2198,14.0,gray,1920,1080
2199,S2199,8.43,other,1920,1080
2200,S2200,10.2,other,1920,1080
2201,S2201,8.43,other,1920,1080
2202,S2202,18.0,other,2560,1600
2203,S2203,8.43,other,1920,1080
2204,S2204,15.6,other,1366,768
2205,S2205,14.0,other,1280,720
2206,S2206,8.43,other,1920,1080
2207,S2207,8.43,other,1920,1080
2208,S2208,15.6,other,1920,1080
2209,S2209,13.0,other,1920,1080
2210,S2210,11.6,other,1920,1080
2211,S2211,12.5,other,1366,768
2212,S2212,15.6,other,1366,768
2213,S2213,17.3,other,1920,1080
2214,S2214,14.0,other,1920,1080
2215,S2215,12.0,blue,1366,768
2216,S2216,11.6,purple,1920,1080
2217,S2217,14.0,other,1366,768
2218,S2218,15.6,other,1920,1080
2219,S2219,15.6,black,1366,768
2220,S2220,12.5,other,1920,1080
2221,S2221,14.0,other,1920,1080
2222,S2222,12.1,other,1280,800
2223,S2223,8.43,other,1920,1080
2224,S2224,15.6,gray,1366,768
2225,S2225,14.0,gray,1920,1080
2226,S2226,15.4,black,1920,1200
2227,S2227,14.0,other,1920,1080
2228,S2228,14.0,black,1366,768
2229,S2229,14.0,other,1280,720
2230,S2230,14.0,other,1920,1080
2231,S2231,11.6,black,1920,1080
2232,S2232,13.3,other,1920,1080
2233,S2233,15.6,other,1920,1080
2234,S2234,13.0,black,2880,1920
2235,S2235,14.0,silver,1920,1080
2236,S2236,14.0,silver,1920,1080
2237,S2237,14.0,other,1920,1200
2238,S2238,13.3,other,1920,1080
2239,S2239,14.0,other,1920,1080
2240,S2240,15.6,black,1920,1080
2241,S2241,15.6,black,1920,1080
2242,S2242,14.1,black,1024,768
2243,S2243,13.3,gray,1366,768
2244,S2244,13.5,other,1920,1080
2245,S2245,11.6,silver,1366,768
2246,S2246,14.0,blue,2880,1800
2247,S2247,14.0,black,1920,1080
2248,S2248,15.6,black,1920,1080
2249,S2249,14.0,gray,1920,1080
2250,S2250,12.5,black,1366,768
2251,S2251,11.6,black,1920,1080
2252,S2252,14.0,black,1366,768
2253,S2253,14.0,gray,1366,768
2254,S2254,11.6,black,1366,768
2255,S2255,14.0,silver,1366,768
2256,S2256,15.0,gray,1920,1080
2257,S2257,13.0,other,1920,1080
2258,S2258,13.7,other,1920,1080
2259,S2259,14.0,black,1920,1080
2260,S2260,15.6,black,3840,2400
2261,S2261,14.0,orange,1920,1080
2262,S2262,15.6,silver,1920,1080
2263,S2263,8.43,other,1920,1080
2264,S2264,15.6,black,1366,768
2265,S2265,15.6,blue,1920,1080
2266,S2266,14.0,other,1280,720
2267,S2267,12.5,other,1920,1080
2268,S2268,11.6,black,1366,768
2269,S2269,16.0,black,3840,2400
2270,S2270,14.0,black,1366,768
2271,S2271,11.6,black,1366,768
2272,S2272,15.0,other,1920,1080
2273,S2273,15.0,gray,1920,1080
2274,S2274,8.43,other,1920,1080
2275,S2275,15.6,black,1920,1080
2276,S2276,14.1,other,1920,1080
2277,S2277,14.0,other,1920,1080
2278,S2278,15.6,black,1920,1080
2279,S2279,15.0,black,1920,1080
2280,S2280,11.6,black,1366,768
2281,S2281,11.6,black,1366,768
2282,S2282,13.3,other,1920,1080
2283,S2283,13.0,other,2256,1504
2284,S2284,15.6,black,3840,2160
2285,S2285,14.0,other,1280,720
2286,S2286,11.6,black,1366,768
2287,S2287,8.43,other,1920,1080
2288,S2288,8.43,other,1920,1080
2289,S2289,14.0,silver,1920,1080
2290,S2290,11.6,gray,1366,768
2291,S2291,11.6,gray,1366,768
2292,S2292,15.0,black,1920,1080
2293,S2293,8.43,other,1920,1080
2294,S2294,14.0,black,1920,1080
2295,S2295,8.43,other,1920,1080
2296,S2296,11.0,other,1280,720
2297,S2297,15.6,gray,1920,1080
2298,S2298,14.0,black,1920,1080
2299,S2299,12.5,black,1366,768
2300,S2300,15.6,blue,3840,2160
2301,S2301,14.0,other,1366,768
2302,S2302,15.6,gray,1920,1080
2303,S2303,14.0,black,1920,1080
2304,S2304,15.6,other,1920,1080
2305,S2305,14.0,other,1920,1080
2306,S2306,15.6,blue,1920,1080
2307,S2307,17.3,silver,1920,1080
2308,S2308,14.0,other,1280,720
2309,S2309,14.0,other,1280,720
2310,S2310,15.6,black,1920,1080
