,SCREEN_ID,SCREEN_SIZE_INCH,COLOR,WIDTH_DISPLAY,HEIGHT_DISPLAY,DISPLAY,WEBCAM(BUILT-IN)
3983,S3983,14.0,other,1920.0,1080.0,YES,YES
3984,S3984,11.6,gray,1920.0,1080.0,NO,NO
3985,S3985,14.0,green,1920.0,1080.0,NO,NO
3986,S3986,14.0,black,1366.0,768.0,NO,NO
3987,S3987,14.0,gray,1900.0,1200.0,NO,YES
3988,S3988,13.3,black,1920.0,1080.0,NO,NO
3989,S3989,14.0,silver,1920.0,1080.0,NO,YES
3990,S3990,14.0,black,1920.0,1080.0,NO,YES
3991,S3991,15.6,gray,1920.0,1080.0,NO,YES
3992,S3992,17.3,silver,1920.0,1080.0,NO,NO
3993,S3993,16.0,blue,1920.0,1200.0,NO,YES
3994,S3994,14.0,other,1920.0,1080.0,YES,YES
3995,S3995,8.43,other,1920.0,1080.0,NO,NO
3996,S3996,15.6,black,1920.0,1080.0,NO,YES
3997,S3997,13.3,other,1920.0,1080.0,NO,NO
3998,S3998,13.3,blue,1920.0,1080.0,NO,NO
3999,S3999,12.5,other,1920.0,1080.0,NO,YES
4000,S4000,12.5,other,1920.0,1080.0,NO,YES
4001,S4001,8.43,other,1920.0,1080.0,NO,YES
4002,S4002,14.0,other,1920.0,1080.0,NO,NO
4003,S4003,14.0,other,1280.0,720.0,NO,YES
4004,S4004,8.43,black,1920.0,1080.0,NO,NO
4005,S4005,10.8,other,1920.0,1080.0,NO,NO
4006,S4006,15.6,silver,1920.0,1080.0,NO,YES
4007,S4007,8.43,other,1920.0,1080.0,NO,YES
4008,S4008,15.6,other,1920.0,1080.0,NO,NO
4009,S4009,8.43,other,1920.0,1080.0,NO,NO
4010,S4010,13.0,other,1920.0,1080.0,NO,NO
4011,S4011,13.3,black,1920.0,1080.0,NO,YES
4012,S4012,8.43,black,1920.0,1080.0,NO,YES
4013,S4013,8.43,black,1920.0,1080.0,NO,NO
4014,S4014,8.43,other,1920.0,1080.0,NO,NO
4015,S4015,14.0,black,1366.0,768.0,NO,NO
4016,S4016,15.6,silver,1920.0,1080.0,NO,YES
4017,S4017,8.43,other,1920.0,1080.0,NO,YES
4018,S4018,8.43,other,1920.0,1080.0,NO,NO
4019,S4019,8.43,other,1920.0,1080.0,NO,NO
4020,S4020,14.0,other,1280.0,720.0,NO,NO
4021,S4021,8.43,other,1920.0,1080.0,NO,NO
4022,S4022,8.43,other,1920.0,1080.0,NO,NO
4023,S4023,8.43,other,1920.0,1080.0,NO,NO
4024,S4024,8.43,other,1920.0,1080.0,NO,NO
4025,S4025,8.43,other,1920.0,1080.0,NO,NO
4026,S4026,8.43,other,1920.0,1080.0,NO,NO
4027,S4027,14.0,other,1920.0,1080.0,NO,NO
4028,S4028,8.43,other,1920.0,1080.0,NO,YES
4029,S4029,8.43,other,1920.0,1080.0,NO,NO
4030,S4030,8.43,other,1920.0,1080.0,NO,NO
4031,S4031,8.43,other,1920.0,1080.0,NO,NO
4032,S4032,14.0,other,1920.0,1080.0,NO,NO
4033,S4033,8.43,other,1920.0,1080.0,NO,NO
4034,S4034,14.0,other,1920.0,1080.0,NO,NO
4035,S4035,14.0,other,1280.0,720.0,NO,YES
4036,S4036,8.43,other,1920.0,1080.0,NO,NO
4037,S4037,8.43,other,1920.0,1080.0,NO,NO
4038,S4038,8.43,other,1920.0,1080.0,NO,NO
4039,S4039,12.5,other,1920.0,1080.0,NO,NO
4040,S4040,8.43,other,1920.0,1080.0,NO,YES
4041,S4041,14.0,black,1280.0,720.0,NO,NO
4042,S4042,8.43,other,1920.0,1080.0,NO,NO
4043,S4043,14.0,other,1920.0,1080.0,NO,NO
4044,S4044,8.43,other,1920.0,1080.0,NO,YES
4045,S4045,8.43,other,1920.0,1080.0,NO,NO
4046,S4046,8.43,other,1920.0,1080.0,NO,NO
4047,S4047,8.43,other,1920.0,1080.0,NO,NO
4048,S4048,14.0,other,1280.0,720.0,NO,NO
4049,S4049,12.5,other,1920.0,1080.0,NO,NO
4050,S4050,8.43,black,1920.0,1080.0,NO,YES
4051,S4051,8.43,other,1920.0,1080.0,NO,NO
4052,S4052,8.43,black,1920.0,1080.0,NO,NO
4053,S4053,8.43,other,1920.0,1080.0,NO,NO
4054,S4054,8.43,other,1920.0,1080.0,NO,NO
4055,S4055,8.43,other,1920.0,1080.0,NO,NO
4056,S4056,8.43,other,1920.0,1080.0,NO,NO
4057,S4057,14.0,black,1280.0,720.0,NO,NO
4058,S4058,14.0,other,1280.0,720.0,NO,YES
4059,S4059,13.0,other,1280.0,720.0,NO,NO
4060,S4060,8.43,other,1920.0,1080.0,NO,YES
4061,S4061,8.43,other,1920.0,1080.0,NO,NO
4062,S4062,13.3,other,1280.0,720.0,NO,NO
4063,S4063,15.0,other,1920.0,1080.0,NO,YES
4064,S4064,14.0,black,1920.0,1080.0,NO,NO
4065,S4065,13.3,other,1280.0,720.0,NO,NO
4066,S4066,14.0,other,1920.0,1080.0,NO,YES
4067,S4067,8.43,other,1920.0,1080.0,NO,NO
4068,S4068,8.43,other,1920.0,1080.0,NO,NO
4069,S4069,14.0,black,1920.0,1080.0,NO,NO
4070,S4070,8.43,other,1920.0,1080.0,NO,YES
4071,S4071,8.43,other,1920.0,1080.0,NO,NO
4072,S4072,8.43,black,1920.0,1080.0,NO,NO
4073,S4073,8.43,black,1920.0,1080.0,NO,NO
4074,S4074,17.3,other,1600.0,900.0,NO,NO
4075,S4075,8.43,other,1920.0,1080.0,NO,NO
4076,S4076,8.43,other,1920.0,1080.0,NO,NO
4077,S4077,14.0,other,1920.0,1080.0,NO,NO
4078,S4078,8.43,other,1920.0,1080.0,NO,YES
4079,S4079,13.3,other,1920.0,1080.0,NO,NO
4080,S4080,14.0,other,1920.0,1080.0,NO,NO
4081,S4081,14.0,black,1280.0,720.0,NO,NO
4082,S4082,8.43,black,1920.0,1080.0,NO,NO
4083,S4083,8.43,other,1920.0,1080.0,NO,NO
4084,S4084,12.5,black,1920.0,1080.0,NO,NO
4085,S4085,8.43,other,1920.0,1080.0,NO,YES
4086,S4086,8.43,other,1920.0,1080.0,NO,NO
4087,S4087,14.0,other,1280.0,720.0,NO,NO
4088,S4088,8.43,other,1920.0,1080.0,NO,NO
4089,S4089,14.0,other,1920.0,1080.0,NO,NO
4090,S4090,14.0,black,1366.0,768.0,NO,NO
4091,S4091,12.5,other,1280.0,720.0,NO,NO
4092,S4092,14.0,black,1280.0,720.0,NO,YES
4093,S4093,14.0,other,1280.0,720.0,NO,NO
4094,S4094,8.43,other,1920.0,1080.0,NO,NO
4095,S4095,14.0,other,1920.0,1080.0,NO,NO
4096,S4096,14.0,black,1366.0,768.0,NO,NO
4097,S4097,15.6,other,1280.0,720.0,NO,NO
4098,S4098,12.5,other,1280.0,720.0,NO,YES
4099,S4099,8.43,other,1920.0,1080.0,NO,YES
4100,S4100,15.6,other,1280.0,720.0,NO,NO
4101,S4101,8.43,other,1920.0,1080.0,NO,NO
4102,S4102,14.0,black,1366.0,768.0,NO,NO
4103,S4103,8.43,other,1920.0,1080.0,NO,YES
4104,S4104,8.43,other,1920.0,1080.0,NO,NO
4105,S4105,8.43,other,1920.0,1080.0,NO,NO
4106,S4106,8.43,other,1920.0,1080.0,NO,NO
4107,S4107,8.43,other,1920.0,1080.0,NO,NO
4108,S4108,8.43,other,1920.0,1080.0,NO,NO
4109,S4109,8.43,other,1920.0,1080.0,NO,NO
4110,S4110,14.0,black,1366.0,768.0,NO,NO
4111,S4111,14.0,other,1280.0,720.0,NO,NO
4112,S4112,8.43,other,1920.0,1080.0,NO,NO
4113,S4113,14.0,black,1280.0,720.0,NO,NO
4114,S4114,12.5,other,1920.0,1080.0,NO,NO
4115,S4115,8.43,other,1920.0,1080.0,NO,YES
4116,S4116,14.0,other,1280.0,720.0,NO,NO
4117,S4117,8.43,other,1920.0,1080.0,NO,NO
4118,S4118,8.43,other,1920.0,1080.0,NO,NO
4119,S4119,8.43,other,1024.0,768.0,NO,NO
4120,S4120,8.43,other,1920.0,1080.0,NO,NO
4121,S4121,8.43,other,1920.0,1080.0,NO,NO
4122,S4122,13.3,other,1366.0,768.0,NO,NO
4123,S4123,8.43,other,1920.0,1080.0,NO,YES
4124,S4124,8.43,other,1920.0,1080.0,NO,NO
4125,S4125,8.43,black,1920.0,1080.0,NO,NO
4126,S4126,14.0,black,1280.0,720.0,NO,NO
4127,S4127,14.0,other,1920.0,1080.0,NO,YES
4128,S4128,11.6,other,1366.0,768.0,NO,YES
4129,S4129,8.43,other,1920.0,1080.0,NO,NO
4130,S4130,16.0,black,1920.0,1200.0,NO,NO
4131,S4131,15.4,other,1920.0,1080.0,YES,YES
4132,S4132,14.0,black,1366.0,768.0,NO,NO
4133,S4133,8.43,other,1920.0,1080.0,NO,NO
4134,S4134,8.43,other,1920.0,1080.0,NO,NO
4135,S4135,8.43,other,1920.0,1080.0,NO,NO
4136,S4136,8.43,other,1920.0,1080.0,NO,NO
4137,S4137,14.0,black,1366.0,768.0,NO,NO
4138,S4138,10.8,other,1920.0,1080.0,NO,NO
4139,S4139,8.43,other,1920.0,1080.0,NO,YES
4140,S4140,8.43,other,1920.0,1080.0,NO,NO
4141,S4141,8.43,black,1920.0,1080.0,NO,NO
4142,S4142,15.6,other,1280.0,720.0,NO,NO
4143,S4143,8.43,other,1920.0,1080.0,NO,NO
4144,S4144,8.43,other,1920.0,1080.0,NO,NO
4145,S4145,8.43,other,1920.0,1080.0,NO,NO
4146,S4146,8.43,other,1920.0,1080.0,NO,NO
4147,S4147,8.43,other,1920.0,1080.0,NO,NO
4148,S4148,14.0,black,1280.0,720.0,NO,NO
4149,S4149,14.0,other,1280.0,720.0,NO,NO
4150,S4150,14.0,other,1920.0,1080.0,NO,NO
4151,S4151,8.43,other,1920.0,1080.0,NO,YES
4152,S4152,8.43,other,1920.0,1080.0,NO,NO
4153,S4153,8.43,black,1920.0,1080.0,NO,NO
4154,S4154,13.3,white,1920.0,1080.0,NO,NO
4155,S4155,8.43,other,1920.0,1080.0,NO,NO
4156,S4156,8.43,other,1920.0,1080.0,NO,NO
4157,S4157,8.43,other,1920.0,1080.0,NO,NO
4158,S4158,8.43,other,1920.0,1080.0,NO,NO
4159,S4159,8.43,other,1920.0,1080.0,NO,NO
4160,S4160,8.43,other,1920.0,1080.0,NO,NO
4161,S4161,15.0,other,1920.0,1080.0,NO,NO
4162,S4162,8.43,other,1920.0,1080.0,NO,NO
4163,S4163,8.43,black,1920.0,1080.0,NO,NO
4164,S4164,8.43,other,1920.0,1080.0,NO,NO
4165,S4165,8.43,other,1920.0,1080.0,NO,NO
4166,S4166,8.43,black,1920.0,1080.0,NO,NO
4167,S4167,8.43,other,1920.0,1080.0,NO,NO
4168,S4168,8.43,other,1920.0,1080.0,NO,NO
4169,S4169,8.43,other,1920.0,1080.0,NO,NO
4170,S4170,11.6,black,1280.0,720.0,NO,NO
4171,S4171,8.43,other,1920.0,1080.0,NO,YES
4172,S4172,14.0,other,1920.0,1080.0,NO,NO
4173,S4173,8.43,other,1920.0,1080.0,NO,YES
4174,S4174,8.43,other,1920.0,1080.0,NO,NO
4175,S4175,14.0,other,1280.0,720.0,NO,NO
4176,S4176,14.0,black,1280.0,720.0,NO,NO
4177,S4177,8.43,other,1920.0,1080.0,NO,NO
4178,S4178,8.43,other,1920.0,1080.0,NO,NO
4179,S4179,12.5,black,1920.0,1080.0,NO,NO
4180,S4180,8.43,other,1920.0,1080.0,NO,YES
4181,S4181,8.43,black,1920.0,1080.0,NO,NO
4182,,,,,,NO,NO
